danceability,energy,valence,tempo,acousticness,instrumentalness,loudness,speechiness,liveness,track_name,artists,track_genre,cluster,segment_name
0.462,0.887,0.0457,175.033,0.00162,0.571,-2.19,0.0368,0.537,The Fall,Bladerunner;Nectax,drum-and-bass,5,High Energy Rock & Metal
0.573,0.421,0.26,159.794,0.0222,0.636,-13.705,0.0332,0.398,Universal Reprise,4hero,drum-and-bass,1,Electronic Instrumentals
0.417,0.969,0.111,174.085,0.000145,0.848,-2.504,0.0697,0.464,Species,The Prototypes;TC,drum-and-bass,1,Electronic Instrumentals
0.744,0.937,0.244,172.386,0.00345,0.0213,-5.397,0.357,0.32,I Wanna Know,Dillinja,drum-and-bass,5,High Energy Rock & Metal
0.546,0.996,0.87,177.016,0.000664,0.699,-1.853,0.0505,0.058,Funkster,Peshay,drum-and-bass,1,Electronic Instrumentals
0.473,0.923,0.0923,172.024,0.0402,0.0335,-2.72,0.0715,0.0694,Nothing Left,Calyx & TeeBee,drum-and-bass,5,High Energy Rock & Metal
0.439,0.949,0.484,174.966,0.00012,0.778,-3.926,0.167,0.147,Front To Back - Original Sin Mix,Sigma,drum-and-bass,1,Electronic Instrumentals
0.533,0.956,0.838,183.155,0.00387,0.921,-7.609,0.0554,0.124,Shadow Boxing - Remix,Nasty Habits;DJ DB,drum-and-bass,1,Electronic Instrumentals
0.449,0.938,0.103,174.017,0.00114,0.473,-4.944,0.056,0.147,Humanoid,The Prototypes,drum-and-bass,5,High Energy Rock & Metal
0.579,0.763,0.246,113.312,0.279,3.57e-06,-6.554,0.101,0.121,Diariamente,DJ Patife,drum-and-bass,5,High Energy Rock & Metal
0.621,0.947,0.88,159.758,0.000655,0.905,-8.793,0.088,0.0812,Dawn Of The Fever,DJ Hype,drum-and-bass,1,Electronic Instrumentals
0.472,0.89,0.119,174.021,0.00026,0.842,-5.237,0.0482,0.168,Lightwave,Technimatic,drum-and-bass,1,Electronic Instrumentals
0.604,0.992,0.448,174.109,0.000776,0.596,-2.298,0.266,0.128,You Must Comply,Teddy Killerz;FuntCase,drum-and-bass,1,Electronic Instrumentals
0.328,0.962,0.122,173.065,0.00292,0.691,-6.362,0.313,0.0544,The Ghost Of Jungle Past,High Contrast,drum-and-bass,1,Electronic Instrumentals
0.621,0.773,0.387,174.986,0.00116,0.749,-10.004,0.0604,0.142,Turn Up (The Music),Camo & Krooked,drum-and-bass,1,Electronic Instrumentals
0.383,0.93,0.197,108.953,0.000373,0.855,-5.337,0.0713,0.178,The Nocturnal (Back on the Firm) - 2017 Remaster,Peshay,drum-and-bass,1,Electronic Instrumentals
0.45,0.968,0.498,175.083,0.0001,0.518,-2.248,0.133,0.249,8 Figure Bass,Original Sin,drum-and-bass,5,High Energy Rock & Metal
0.616,0.967,0.377,172.078,0.000185,0.278,-3.785,0.0736,0.03,Thugged out Bitch,Dillinja,drum-and-bass,5,High Energy Rock & Metal
0.472,0.928,0.796,174.033,0.000477,0.836,-11.93,0.0462,0.116,Inside My Soul,Logistics,drum-and-bass,1,Electronic Instrumentals
0.311,0.949,0.1,173.852,0.0067,0.754,-0.322,0.277,0.428,Crossfire - A.M.C Remix,Drumsound & Bassline Smith;A.M.C.,drum-and-bass,1,Electronic Instrumentals
0.626,0.7,0.367,122.01,0.0859,0.0222,-6.414,0.0262,0.0931,Ambient Recovery,High Contrast,drum-and-bass,5,High Energy Rock & Metal
0.352,0.666,0.227,169.965,0.117,1.81e-06,-4.909,0.0512,0.0934,All That Really Matters,ILLENIUM;Teddy Swims,dub,5,High Energy Rock & Metal
0.643,0.594,0.442,144.033,0.0128,0.0,-5.453,0.0318,0.118,Good Things Fall Apart (with Jon Bellion),ILLENIUM;Jon Bellion,dub,5,High Energy Rock & Metal
0.534,0.839,0.576,155.002,0.0698,0.0,-2.951,0.053,0.264,Worst Day,ILLENIUM;MAX,dub,5,High Energy Rock & Metal
0.452,0.465,0.0832,149.586,0.0589,0.000524,-10.006,0.0344,0.095,Love Is Gone,SLANDER;Dylan Matthew,dub,5,High Energy Rock & Metal
0.494,0.651,0.162,149.979,0.0819,0.0,-4.127,0.0384,0.104,Nightlight,ILLENIUM;Annika Wells,dub,5,High Energy Rock & Metal
0.404,0.789,0.159,154.858,0.0243,0.000231,-4.516,0.0566,0.226,From The Ashes (with Skylar Grey),ILLENIUM;Skylar Grey,dub,5,High Energy Rock & Metal
0.352,0.666,0.227,169.965,0.117,1.81e-06,-4.909,0.0512,0.0934,All That Really Matters,ILLENIUM;Teddy Swims,dub,5,High Energy Rock & Metal
0.526,0.667,0.43,155.085,0.0505,0.0,-5.451,0.0437,0.321,First Time,ILLENIUM;iann dior,dub,5,High Energy Rock & Metal
0.428,0.907,0.244,149.955,0.00594,1.71e-06,-3.063,0.163,0.129,Shivering (feat. Spiritbox),ILLENIUM;Spiritbox,dub,5,High Energy Rock & Metal
0.4,0.485,0.211,159.909,0.0789,0.0,-7.145,0.0369,0.135,Walk Me Home,Said The Sky;ILLENIUM;Chelsea Cutler,dub,5,High Energy Rock & Metal
0.682,0.543,0.112,127.526,0.261,0.0,-8.66,0.0688,0.108,Dead To Me - Slow + Reverb,Whales;Fraxo;Lox Chatterbox,dub,0,Mellow Acoustic & Romance
0.599,0.912,0.0385,112.517,3.34e-05,0.0188,-2.373,0.0429,0.247,Death Waltz,PhaseOne;Kai Wachi,dub,5,High Energy Rock & Metal
0.831,0.854,0.743,93.025,0.439,6.69e-06,-4.275,0.105,0.147,Only Just Begun,Manudigital;Joseph Cotton,dub,4,Feel Good Dance & Urban
0.276,0.796,0.26,199.526,0.00293,0.0,-4.499,0.0579,0.184,Shelter,Porter Robinson;Madeon,dub,5,High Energy Rock & Metal
0.586,0.499,0.272,149.79,0.645,0.0,-6.627,0.049,0.109,Back To U,SLANDER;William Black,dub,0,Mellow Acoustic & Romance
0.521,0.892,0.369,96.991,0.0539,0.0,-4.029,0.0433,0.117,Story Of My Life (feat. Trippie Redd),ILLENIUM;Sueco;Trippie Redd,dub,5,High Energy Rock & Metal
0.384,0.772,0.239,73.735,0.114,0.0,-4.358,0.311,0.102,Dead To Me - Original Mix,Whales;Fraxo;Lox Chatterbox,dub,5,High Energy Rock & Metal
0.526,0.667,0.43,155.085,0.0505,0.0,-5.451,0.0437,0.321,First Time,ILLENIUM;iann dior,dub,5,High Energy Rock & Metal
0.404,0.806,0.112,148.036,0.198,0.0,-4.75,0.0496,0.114,In Your Arms (with X Ambassadors),ILLENIUM;X Ambassadors,dub,5,High Energy Rock & Metal
0.428,0.877,0.113,75.518,0.00153,0.00372,-4.722,0.0835,0.0943,Feel Something (With I Prevail),ILLENIUM;Excision;I Prevail,dub,5,High Energy Rock & Metal
0.404,0.789,0.159,154.858,0.0243,0.000231,-4.516,0.0566,0.226,From The Ashes (with Skylar Grey),ILLENIUM;Skylar Grey,dub,5,High Energy Rock & Metal
0.582,0.681,0.273,95.995,0.342,0.0,-6.138,0.0458,0.186,Crashing (feat. Bahari),ILLENIUM;Bahari,dub,5,High Energy Rock & Metal
0.707,0.866,0.277,95.932,0.0772,0.000698,-4.097,0.0707,0.0841,Goddess,Krewella;NERVO;Raja Kumari,dub,4,Feel Good Dance & Urban
0.613,0.933,0.357,75.005,0.00679,1.75e-06,-2.29,0.297,0.346,40 Cal,Hairitage;Rico Act,dub,4,Feel Good Dance & Urban
0.542,0.925,0.14,108.535,0.0158,1.07e-05,-4.241,0.53,0.0931,The Warp,Midnight Tyrannosaurus,dub,5,High Energy Rock & Metal
0.55,0.648,0.323,156.957,0.0191,0.0,-6.542,0.0309,0.0999,Everything Goes On,Porter Robinson;League of Legends,dub,5,High Energy Rock & Metal
0.496,0.691,0.199,159.885,0.0697,1.7e-06,-5.443,0.046,0.112,In Your Arms (with X Ambassadors) [Alan Walker Remix],ILLENIUM;X Ambassadors;Alan Walker,dub,5,High Energy Rock & Metal
0.246,0.539,0.194,153.597,0.0104,0.000132,-6.327,0.0408,0.094,Love Is Gone - Danny Olson Remix,SLANDER;Danny Olson;Dylan Matthew,dub,5,High Energy Rock & Metal
0.551,0.967,0.341,110.09,0.00216,0.271,-1.17,0.206,0.645,Psycho,SYN,dub,3,Live & World Music
0.643,0.603,0.42,144.01,0.012,0.0,-5.416,0.0311,0.118,Good Things Fall Apart (with Jon Bellion),ILLENIUM;Jon Bellion,dub,5,High Energy Rock & Metal
0.209,0.634,0.105,170.213,0.000904,0.0,-7.689,0.0538,0.131,Replay (with Dylan Matthew),SLANDER;Dylan Matthew,dub,5,High Energy Rock & Metal
0.564,0.722,0.244,150.042,0.566,1.26e-06,-5.453,0.0444,0.323,Deep Blue,William Black;Monika Santucci,dub,5,High Energy Rock & Metal
0.698,0.744,0.56,100.667,0.0132,0.0261,-3.082,0.158,0.214,Gilded Cage,Whales,dub,4,Feel Good Dance & Urban
0.65,0.632,0.352,97.046,0.388,0.00875,-8.374,0.037,0.134,No More Tears,Sonic Journey,dub,0,Mellow Acoustic & Romance
0.495,0.619,0.25,139.988,0.164,2.13e-06,-4.774,0.0317,0.118,Bring Me Back,Miles Away;Claire Ridgely,dub,5,High Energy Rock & Metal
0.258,0.747,0.321,120.619,0.00689,1.2e-06,-4.857,0.0417,0.37,Can You Feel My Heart,Varien;Andrew Zink,dub,5,High Energy Rock & Metal
0.537,0.65,0.358,95.056,0.215,0.000122,-4.665,0.0415,0.1,Make Me Move,Culture Code;Karra,dub,5,High Energy Rock & Metal
0.63,0.706,0.215,114.028,0.0991,0.0,-5.989,0.0289,0.119,Deep End,William Black,dub,5,High Energy Rock & Metal
0.426,0.586,0.0785,152.205,0.0644,0.000542,-6.279,0.0358,0.0992,Love Is Gone,SLANDER;Dylan Matthew,dub,5,High Energy Rock & Metal
0.404,0.789,0.159,154.858,0.0243,0.000231,-4.516,0.0566,0.226,From the Ashes,ILLENIUM;Skylar Grey,dub,5,High Energy Rock & Metal
0.428,0.907,0.244,149.955,0.00594,1.71e-06,-3.063,0.163,0.129,Shivering,ILLENIUM;Spiritbox,dub,5,High Energy Rock & Metal
0.352,0.666,0.227,169.965,0.117,1.81e-06,-4.909,0.0512,0.0934,All That Really Matters,ILLENIUM;Teddy Swims,dub,5,High Energy Rock & Metal
0.352,0.666,0.227,169.965,0.117,1.81e-06,-4.909,0.0512,0.0934,All That Really Matters,ILLENIUM;Teddy Swims,dub,5,High Energy Rock & Metal
0.352,0.666,0.227,169.965,0.117,1.81e-06,-4.909,0.0512,0.0934,All That Really Matters,ILLENIUM;Teddy Swims,dub,5,High Energy Rock & Metal
0.352,0.666,0.227,169.965,0.117,1.81e-06,-4.909,0.0512,0.0934,All That Really Matters,ILLENIUM;Teddy Swims,dub,5,High Energy Rock & Metal
0.521,0.892,0.369,96.991,0.0539,0.0,-4.029,0.0433,0.117,Story of My Life,ILLENIUM;Sueco;Trippie Redd,dub,5,High Energy Rock & Metal
0.352,0.666,0.227,169.965,0.117,1.81e-06,-4.909,0.0512,0.0934,All That Really Matters,ILLENIUM;Teddy Swims,dub,5,High Energy Rock & Metal
0.521,0.892,0.369,96.991,0.0539,0.0,-4.029,0.0433,0.117,Story of My Life,ILLENIUM;Sueco;Trippie Redd,dub,5,High Energy Rock & Metal
0.352,0.666,0.227,169.965,0.117,1.81e-06,-4.909,0.0512,0.0934,All That Really Matters,ILLENIUM;Teddy Swims,dub,5,High Energy Rock & Metal
0.537,0.884,0.397,97.024,0.0121,1.71e-06,-4.088,0.0428,0.113,Story of My Life (Heavy Edit) - Remix,ILLENIUM;Sueco;Trippie Redd,dub,5,High Energy Rock & Metal
0.473,0.958,0.493,180.008,7.43e-05,0.0131,-3.435,0.166,0.507,Body Bag,Riot Ten;Sullivan King,dub,5,High Energy Rock & Metal
0.444,0.35,0.0973,95.979,0.453,0.109,-7.194,0.0483,0.0824,Goodbye To A World,Porter Robinson,dub,0,Mellow Acoustic & Romance
0.563,0.837,0.631,88.02,0.0128,0.00922,-5.025,0.0457,0.0401,U & Me,ILLENIUM;Sasha Alex Sloan,dub,4,Feel Good Dance & Urban
0.603,0.964,0.399,150.125,0.00265,0.23,-1.987,0.123,0.173,Lions - Doctor P Remix,Black Tiger Sex Machine;YOOKiE;Doctor P,dub,5,High Energy Rock & Metal
0.41,0.985,0.171,144.962,0.0161,0.000238,-1.537,0.506,0.422,Psycho,GHASTLY;MOONBOY,dub,3,Live & World Music
0.326,0.578,0.102,144.731,0.158,0.00479,-6.786,0.0455,0.575,All I Got,Said The Sky;Kwesi,dub,5,High Energy Rock & Metal
0.41,0.711,0.266,159.837,0.373,0.00179,-3.064,0.0432,0.139,Fractures (feat. Nevve),ILLENIUM;Nevve,dub,5,High Energy Rock & Metal
0.618,0.758,0.144,120.987,0.0087,0.102,-7.996,0.0336,0.147,Alive,Zeds Dead;MKLA,dub,5,High Energy Rock & Metal
0.342,0.842,0.33,149.922,0.172,1.44e-06,-4.159,0.0855,0.339,Constellation,Far Out;Karra,dub,5,High Energy Rock & Metal
0.494,0.651,0.162,149.979,0.0819,0.0,-4.127,0.0384,0.104,Nightlight,ILLENIUM;Annika Wells,dub,5,High Energy Rock & Metal
0.891,0.893,0.555,139.933,0.0142,0.142,-0.595,0.191,0.0768,Behemoth,SVDDEN DEATH,dub,4,Feel Good Dance & Urban
0.563,0.555,0.267,144.336,0.11,1.02e-06,-5.429,0.0288,0.108,Good Things Fall Apart vs. Sad Songs (With Said The Sky feat. Annika Wells),ILLENIUM;Jon Bellion;Said The Sky;Annika Wells,dub,5,High Energy Rock & Metal
0.392,0.737,0.402,139.956,0.0523,0.000141,-3.882,0.0857,0.244,Blame Myself,ILLENIUM;Tori Kelly,dub,5,High Energy Rock & Metal
0.295,0.713,0.239,153.758,0.252,1.48e-06,-4.517,0.0559,0.158,Disappearing Now,NURKO;Chandler Leighton,dub,5,High Energy Rock & Metal
0.602,0.758,0.156,99.896,0.134,0.0,-5.261,0.068,0.0853,Alibi (Far Out Remix),Krewella;Far Out,dub,5,High Energy Rock & Metal
0.586,0.713,0.517,141.999,0.0238,0.0,-6.488,0.0341,0.125,You & I,Culture Code;Alexis Donn,dub,5,High Energy Rock & Metal
0.598,0.765,0.0395,109.982,0.00624,0.778,-3.588,0.0365,0.102,Horsepower - F.O.O.L & TOKYO ROSE Remix,MUZZ;F.O.O.L;TOKYO ROSE,dub,1,Electronic Instrumentals
0.671,0.616,0.327,135.054,0.101,0.00639,-5.906,0.0483,0.0966,Lost,ILLENIUM;Emilie Brandt,dub,5,High Energy Rock & Metal
0.644,0.628,0.448,97.042,0.0334,0.0,-6.765,0.0544,0.173,Fairytale,Culture Code;Amanda Collis,dub,4,Feel Good Dance & Urban
0.414,0.765,0.0398,130.105,0.00264,0.0,-3.578,0.0479,0.438,Love Is Gone - Tiësto Remix,SLANDER;Tiësto;Dylan Matthew,dub,5,High Energy Rock & Metal
0.377,0.723,0.167,84.139,0.181,0.0,-2.951,0.046,0.0815,Crawl Outta Love,ILLENIUM;Annika Wells,dub,5,High Energy Rock & Metal
0.671,0.828,0.57,127.976,0.00304,0.00287,-2.907,0.053,0.352,Alive,Krewella,dub,4,Feel Good Dance & Urban
0.485,0.939,0.0555,122.988,4.86e-05,0.151,-5.942,0.0377,0.18,Never Easy,Manila Killa;TRACE,dub,5,High Energy Rock & Metal
0.663,0.822,0.567,128.002,0.00413,0.00318,-2.909,0.0557,0.234,Alive,Krewella,dub,4,Feel Good Dance & Urban
0.249,0.732,0.328,169.896,0.182,0.0,-6.455,0.104,0.117,Hurts Sometimes (with Jonathan Mendelsohn),SLANDER;Fairlane;Jonathan Mendelsohn,dub,5,High Energy Rock & Metal
0.616,0.643,0.323,150.003,0.38,0.0,-5.857,0.0648,0.121,High,Whales;Jo Cohen;Lusil,dub,5,High Energy Rock & Metal
0.406,0.711,0.268,159.862,0.373,0.00195,-3.064,0.0436,0.139,Fractures,ILLENIUM;Nevve,dub,5,High Energy Rock & Metal
0.403,0.779,0.103,145.084,0.125,7.7e-05,-2.981,0.0535,0.385,On My Own,Far Out;Karra,dub,5,High Energy Rock & Metal
0.275,0.657,0.219,169.638,0.396,0.000148,-3.9,0.0431,0.305,Take You Down,ILLENIUM,dub,5,High Energy Rock & Metal
0.532,0.571,0.475,144.912,0.679,0.0,-6.291,0.041,0.109,Sad Songs (& Said The Sky with Annika Wells),ILLENIUM;Said The Sky;Annika Wells,dub,0,Mellow Acoustic & Romance
0.737,0.903,0.179,138.014,0.0077,0.745,-2.278,0.0939,0.0854,Crazy Now,Tisoki;Shreya Jain;MAGIC;Shashwat Sachdev,dub,1,Electronic Instrumentals
0.733,0.87,0.532,145.27,0.00921,6.6e-05,-3.597,0.208,0.108,Rail Breaker (feat. Rico Act) - MONXX Remix,Riot Ten;Rico Act;Monxx,dub,4,Feel Good Dance & Urban
0.396,0.597,0.185,170.061,0.308,1.8e-06,-5.819,0.0358,0.0607,Stop Thinking (feat. Lights),Seven Lions;Lights,dub,5,High Energy Rock & Metal
0.578,0.826,0.216,117.048,0.0668,0.00074,-4.577,0.0796,0.367,Beautiful Creatures (feat. MAX),ILLENIUM;MAX,dub,5,High Energy Rock & Metal
0.573,0.978,0.0816,149.978,0.000685,0.0621,-1.009,0.0883,0.169,Laserbeam,Ray Volpe,dub,5,High Energy Rock & Metal
0.626,0.787,0.386,129.972,0.0554,1.51e-05,-6.102,0.0461,0.0995,Love Is Gone - Alok Remix,SLANDER;Alok;Dylan Matthew,dub,5,High Energy Rock & Metal
0.852,0.537,0.483,100.369,0.0328,0.000248,-7.424,0.114,0.229,Here Comes the Hotstepper,Ini Kamoze,dub,4,Feel Good Dance & Urban
0.428,0.907,0.244,149.955,0.00594,1.71e-06,-3.063,0.163,0.129,Shivering (feat. Spiritbox),ILLENIUM;Spiritbox,dub,5,High Energy Rock & Metal
0.661,0.808,0.0784,145.128,0.00591,6.01e-05,-5.067,0.062,0.112,Rail Breaker (feat. Rico Act),Riot Ten;Rico Act,dub,5,High Energy Rock & Metal
0.483,0.863,0.302,94.006,0.000309,0.0495,-3.941,0.0588,0.331,Never Have I Felt This,Koven,dub,5,High Energy Rock & Metal
0.657,0.67,0.299,109.966,0.0644,0.0,-8.179,0.0803,0.432,Love Is Gone - R3HAB Remix,SLANDER;R3HAB;Dylan Matthew,dub,5,High Energy Rock & Metal
0.618,0.718,0.371,97.029,0.000303,0.00125,-7.494,0.0262,0.0863,Totally,Inhaler,dub,4,Feel Good Dance & Urban
0.807,0.737,0.926,105.053,0.267,0.0,-7.777,0.0317,0.428,Senorita,DJ Noiz;Kennyon Brown;Donell Lewis;Konecs,dub,4,Feel Good Dance & Urban
0.529,0.698,0.178,128.043,0.335,1.6e-05,-6.01,0.0331,0.113,Reach Across the Sky,HALIENE,dub,5,High Energy Rock & Metal
0.583,0.918,0.0359,108.725,0.00198,0.38,-3.475,0.0351,0.216,Gold Love - LAXX Remix,Flux Pavilion;Rosie Oddie,dub,5,High Energy Rock & Metal
0.679,0.61,0.874,77.03,0.681,2.43e-06,-6.445,0.179,0.106,Minha Alegria,Cidade Verde Sounds,dub,4,Feel Good Dance & Urban
0.842,0.562,0.725,131.288,0.0178,0.0263,-10.911,0.0995,0.0798,Sinsemilla,Black Uhuru;Sly & Robbie,dub,4,Feel Good Dance & Urban
0.789,0.899,0.847,97.999,0.125,0.0,-6.363,0.138,0.103,Duas Cidades,BaianaSystem,dub,4,Feel Good Dance & Urban
0.462,0.914,0.326,142.978,0.00124,0.000125,-6.382,0.0416,0.0978,Cheer Up Baby,Inhaler,dub,5,High Energy Rock & Metal
0.716,0.487,0.786,77.106,0.00288,0.319,-9.706,0.0962,0.787,Your House (Dub Version) - Remix,Steel Pulse,dub,3,Live & World Music
0.545,0.323,0.193,149.941,0.102,2.74e-06,-12.006,0.0391,0.107,Potions,SLANDER;Said The Sky;JT Roach,dub,0,Mellow Acoustic & Romance
0.458,0.67,0.107,160.05,0.025,3.78e-06,-4.993,0.0397,0.358,Starbright,Dabin;Trella,dub,5,High Energy Rock & Metal
0.47,0.706,0.327,88.519,0.034,1.31e-06,-4.902,0.0322,0.0726,Sad Machine,Porter Robinson,dub,5,High Energy Rock & Metal
0.7,0.725,0.192,109.951,0.0524,5.97e-06,-5.644,0.0432,0.256,Good On You,Krewella;Nucleya,dub,5,High Energy Rock & Metal
0.441,0.753,0.254,135.015,0.0701,0.0,-4.074,0.044,0.027,Rush Over Me,Seven Lions;ILLENIUM;Said The Sky;HALIENE,dub,5,High Energy Rock & Metal
0.376,0.692,0.0903,173.899,0.0197,0.000393,-4.474,0.0558,0.111,Reverie,ILLENIUM;Dana Salah,dub,5,High Energy Rock & Metal
0.568,0.564,0.385,115.059,0.0105,0.000127,-8.231,0.0273,0.0766,Look at the Sky,Porter Robinson,dub,5,High Energy Rock & Metal
0.463,0.773,0.203,150.064,0.0322,0.0,-5.01,0.091,0.1,On My Own,Said The Sky;William Black;SayWeCanFly,dub,5,High Energy Rock & Metal
0.563,0.852,0.471,141.949,0.194,0.000645,-4.928,0.058,0.694,Fortress,ILLENIUM;Joni Fatora,dub,3,Live & World Music
0.599,0.565,0.142,134.125,0.227,4.32e-05,-6.304,0.0265,0.0984,Bloom,Dabin;Dia Frampton,dub,5,High Energy Rock & Metal
0.622,0.622,0.257,102.055,0.0056,0.0,-7.259,0.0289,0.326,Team,Krewella,dub,5,High Energy Rock & Metal
0.574,0.737,0.343,149.955,0.0768,0.0,-4.946,0.142,0.145,Chroma,Pixel Terror;EMELINE,dub,5,High Energy Rock & Metal
0.406,0.692,0.197,144.959,0.164,1.58e-05,-4.96,0.0313,0.184,Falling Apart,ARMNHMR;RUNN,dub,5,High Energy Rock & Metal
0.484,0.696,0.146,137.706,0.16,2.09e-05,-6.757,0.0653,0.106,i...,nøll;Gina Livia;damnboy!,dub,5,High Energy Rock & Metal
0.608,0.571,0.263,90.06,0.082,0.0104,-5.555,0.0537,0.0913,Afterdark,MYRNE;Aviella,dub,4,Feel Good Dance & Urban
0.339,0.802,0.423,200.05,0.0403,0.0,-5.358,0.162,0.284,Millennia,Pixel Terror,dub,5,High Energy Rock & Metal
0.365,0.765,0.241,179.955,0.0088,2.06e-06,-4.449,0.0416,0.0959,Hearts on Fire,ILLENIUM;Dabin;Lights,dub,5,High Energy Rock & Metal
0.443,0.766,0.221,148.079,0.11,0.0,-4.358,0.222,0.102,Dead To Me - Original Mix,Whales;Fraxo;Lox Chatterbox,dub,5,High Energy Rock & Metal
0.681,0.768,0.718,162.976,0.0314,0.0,-4.356,0.0774,0.0839,New World,Krewella;Yellow Claw;Taylor Bennett,dub,4,Feel Good Dance & Urban
0.474,0.792,0.31,141.926,0.0662,1.09e-06,-3.302,0.051,0.277,Sideways,ILLENIUM;Valerie Broussard;NURKO,dub,5,High Energy Rock & Metal
0.657,0.331,0.0581,111.987,0.481,0.358,-11.849,0.0272,0.065,Dream Away,DAY 7,dub,0,Mellow Acoustic & Romance
0.487,0.621,0.178,140.04,0.091,0.0,-4.676,0.0333,0.132,That’s Why (with GOLDN),ILLENIUM;Josh Golden,dub,5,High Energy Rock & Metal
0.363,0.763,0.218,144.659,0.53,0.0,-2.237,0.042,0.118,Someone Else,Sullivan King,dub,5,High Energy Rock & Metal
0.43,0.811,0.238,159.988,0.0315,0.0,-2.712,0.0621,0.315,Getting Late (feat. Danni Carra),SLANDER;if found;Danni Carra,dub,5,High Energy Rock & Metal
0.296,0.719,0.121,159.926,0.0161,0.0,-5.03,0.0526,0.328,Riptide,Trivecta;Amidy;RØRY,dub,5,High Energy Rock & Metal
0.69,0.875,0.455,135.018,0.0543,1.2e-05,-3.669,0.0791,0.0894,Believer,Fairlane,dub,5,High Energy Rock & Metal
0.377,0.858,0.117,174.751,0.134,0.00185,-4.9,0.148,0.0985,We Won't Be Alone,Feint;Laura Brehm,dub,5,High Energy Rock & Metal
0.506,0.744,0.396,76.056,0.0463,6.62e-06,-3.605,0.042,0.52,Hold On (with Georgia Ku),ILLENIUM;Georgia Ku,dub,3,Live & World Music
0.555,0.813,0.435,125.034,0.0201,0.0,-5.792,0.033,0.165,I Feel The Love,Tritonal;Ross Lynch;R5,dub,5,High Energy Rock & Metal
0.506,0.669,0.4,149.807,0.641,0.0,-5.655,0.0346,0.11,Die In Your Arms,MVSE,dub,5,High Energy Rock & Metal
0.392,0.472,0.0526,74.473,0.0883,1.42e-06,-7.225,0.0481,0.0954,Miss You,SLANDER;Ganja White Night,dub,0,Mellow Acoustic & Romance
0.517,0.943,0.48,180.201,0.00216,0.0,-2.044,0.17,0.0801,About Me,Koven;ROY KNOX,dub,5,High Energy Rock & Metal
0.49,0.828,0.31,170.049,0.0265,0.0,-4.374,0.0379,0.149,Broken,William Black;Fairlane,dub,5,High Energy Rock & Metal
0.482,0.662,0.182,145.078,0.279,0.0,-6.08,0.0521,0.121,Sunlight,Abandoned;Nilka,dub,5,High Energy Rock & Metal
0.563,0.72,0.263,145.085,0.173,0.0,-4.194,0.0384,0.213,Butterflies,William Black;Fairlane;Dia Frampton,dub,5,High Energy Rock & Metal
0.543,0.771,0.359,144.922,0.0308,1.1e-05,-3.863,0.036,0.388,Love Ain't Changin,GhostDragon;Caslow;Red Comet;Alina Renae,dub,5,High Energy Rock & Metal
0.447,0.948,0.677,89.928,0.053,8.68e-05,-2.503,0.307,0.882,Feels Right,MYRNE;JPB;Yung Fusion,dub,3,Live & World Music
0.611,0.618,0.515,99.999,0.0029,0.000757,-6.573,0.0655,0.24,Deja Reve,GG Magree,dub,4,Feel Good Dance & Urban
0.548,0.835,0.385,160.022,0.00874,0.000653,-5.094,0.0394,0.238,Greenlights,Krewella,dub,5,High Energy Rock & Metal
0.672,0.683,0.19,140.057,0.0152,2.05e-05,-7.759,0.0491,0.134,Nothing Hurts Like Goodbye (with Kiiara),SLANDER;Kiiara,dub,5,High Energy Rock & Metal
0.445,0.984,0.341,173.966,0.00591,0.00399,-1.343,0.278,0.173,Calm Before The Storm,Rebel Scum;Dani King;Centrix,dub,5,High Energy Rock & Metal
0.799,0.572,0.828,77.751,0.264,0.0,-7.238,0.357,0.06,"Get Up, Stand Up",The Wailers,dub,4,Feel Good Dance & Urban
0.577,0.79,0.494,122.047,0.484,5e-06,-3.94,0.0311,0.0703,Clear,Miles Away;Exede,dub,4,Feel Good Dance & Urban
0.574,0.967,0.0418,140.018,0.000219,0.0342,-5.562,0.0433,0.147,From The Ashes (with Skylar Grey) - Paul van Dyk Remix,ILLENIUM;Skylar Grey;Paul van Dyk,dub,5,High Energy Rock & Metal
0.749,0.44,0.302,117.958,0.443,0.0,-8.82,0.0381,0.109,Flores,Cidade Verde Sounds,dub,0,Mellow Acoustic & Romance
0.849,0.525,0.877,78.741,0.164,0.0,-6.644,0.197,0.0399,We've Got A Good Thing Going,Sugar Minott,dub,4,Feel Good Dance & Urban
0.762,0.547,0.714,141.931,0.152,0.0,-6.296,0.112,0.108,Mensagem Antiga,Cidade Verde Sounds,dub,4,Feel Good Dance & Urban
0.689,0.564,0.758,87.474,0.149,0.941,-7.276,0.126,0.0909,Darker Shade of Black,Jackie Mittoo,dub,1,Electronic Instrumentals
0.825,0.62,0.745,150.243,0.183,0.0,-6.083,0.207,0.0822,Chase The Devil,Max Romeo;The Upsetters,dub,4,Feel Good Dance & Urban
